delta_mu_ev,temperature_k,mu_e_ev,du_dt_intra_w_cm3,p_th_model_w_cm3,q_s_cm1,tau_c_lo_energy_s,delta_mu_carrier_statistics_model
1.4458447991703682,420.0,0.7969808812457965,-568162394.6854829,568162394.6854829,5407242.762318394,4.4771018591514246e-08,fd
1.4458447991703682,425.0,0.7978199298868706,-598249130.8187228,598249130.8187228,5410497.957219359,4.4321878097279873e-08,fd
1.4458447991703682,430.0,0.7986590329565826,-628833800.7428796,628833800.7428796,5413868.471670837,4.388406591127661e-08,fd
1.4458447991703682,435.0,0.7994981887497574,-659912674.1447488,659912674.1447488,5417348.354266916,4.345714815315704e-08,fd
1.4458447991703682,440.0,0.800337395491137,-691482069.0610774,691482069.0610774,5420931.968459333,4.304071309878942e-08,fd
1.4458447991703682,445.0,0.8011766517753147,-723538350.0229086,723538350.0229086,5424614.0037445035,4.2634369832835886e-08,fd
1.4458447991703682,450.0,0.8020159555759788,-756077929.611606,756077929.611606,5428389.386228349,4.223774679904196e-08,fd
1.4458447991703682,455.0,0.802855305389154,-789097264.9517386,789097264.9517386,5432253.342753801,4.185049076077513e-08,fd
1.4458447991703682,460.0,0.8036946995900852,-822592858.4614892,822592858.4614892,5436201.338799719,4.1472265589233504e-08,fd
1.4458447991703682,465.0,0.8045341372448898,-856561254.9679395,856561254.9679395,5440229.1190582,4.11027513345013e-08,fd
1.4458447991703682,470.0,0.8053736166919052,-890999044.6332746,890999044.6332746,5444332.595859575,4.0741643076563206e-08,fd
1.4458447991703682,475.0,0.8062131367130196,-925902859.1790507,925902859.1790507,5448507.9166828655,4.0388650188367296e-08,fd
1.4458447991703682,480.0,0.8070526958383911,-961269373.0207287,961269373.0207287,5452751.404844,4.004349541745246e-08,fd
1.4458447991703682,485.0,0.8078922931701353,-997095300.251973,997095300.251973,5457059.602882903,3.9705914213837045e-08,fd
1.4458447991703682,490.0,0.8087319272752019,-1033377397.0684273,1033377397.0684273,5461429.188748215,3.937565387899122e-08,fd
1.4458447991703682,495.0,0.8095715974048562,-1070112457.5737848,1070112457.5737848,5465857.045849682,3.905247303831823e-08,fd
1.4458447991703682,500.0,0.8104113019596589,-1107297317.6347234,1107297317.6347234,5470340.154482932,3.873614084310242e-08,fd
1.4458447991703682,505.0,0.8112510401207922,-1144928849.3782868,1144928849.3782868,5474875.688460797,3.84264365696855e-08,fd
1.4458447991703682,510.0,0.8120908111066265,-1183003962.703083,1183003962.703083,5479460.958571279,3.812314898896662e-08,fd
1.4458447991703682,515.0,0.8129306142128484,-1221519604.5183775,1221519604.5183775,5484093.407562387,3.782607586105839e-08,fd
1.4458447991703682,520.0,0.8137704480128477,-1260472760.7348585,1260472760.7348585,5488770.554041802,3.753502338011247e-08,fd
1.4458447991703682,525.0,0.8146103116293659,-1299860451.6210828,1299860451.6210828,5493490.065125648,3.7249805857538896e-08,fd
1.4458447991703682,530.0,0.815450204366792,-1339679732.3154778,1339679732.3154778,5498249.726726897,3.697024526331028e-08,fd
1.4458447991703682,535.0,0.81629012575129,-1379927692.0665145,1379927692.0665145,5503047.43977308,3.6696170835568046e-08,fd
1.4458447991703682,540.0,0.8171300742631638,-1420601458.0280476,1420601458.0280476,5507881.139283687,3.6427418597215674e-08,fd
1.4458447991703682,545.0,0.8179700499563952,-1461698185.7145295,1461698185.7145295,5512748.945679108,3.616383124930612e-08,fd
1.4458447991703682,550.0,0.8188100514513387,-1503215068.838993,1503215068.838993,5517648.981139153,3.590525757380431e-08,fd
1.4458447991703682,555.0,0.819650078582348,-1545149329.520605,1545149329.520605,5522579.521484276,3.565155236309272e-08,fd
1.4458447991703682,560.0,0.8204901302181716,-1587498225.48792,1587498225.48792,5527538.864289455,3.540257594260686e-08,fd
1.4458447991703682,565.0,0.8213302056098442,-1630259044.7760925,1630259044.7760925,5532525.403777775,3.5158194016738686e-08,fd
1.4458447991703682,570.0,0.82217030489081,-1673429103.240586,1673429103.240586,5537537.65441415,3.491827744976982e-08,fd
1.4458447991703682,575.0,0.8230104268170644,-1717005752.5034804,1717005752.5034804,5542574.119077279,3.468270184363377e-08,fd
1.4458447991703682,580.0,0.8238505710671409,-1760986370.888901,1760986370.888901,5547633.416447511,3.4451347496007906e-08,fd
1.4458447991703682,585.0,0.8246907368861947,-1805368368.048859,1805368368.048859,5552714.201224717,3.422409907817521e-08,fd
1.4458447991703682,590.0,0.8255309240381007,-1850149180.8221085,1850149180.8221085,5557815.214164,3.400084550527824e-08,fd
1.4458447991703682,595.0,0.826371131405396,-1895326278.2827017,1895326278.2827017,5562935.202287734,3.3781479641165593e-08,fd
1.4458447991703682,600.0,0.8272113589055138,-1940897153.7115817,1940897153.7115817,5568073.021253231,3.3565898258191675e-08,fd
1.4458447991703682,605.0,0.8280516060867131,-1986859329.6899328,1986859329.6899328,5573227.555753211,3.335400176234787e-08,fd
1.4458447991703682,610.0,0.8288918726201786,-2033210355.7107677,2033210355.7107677,5578397.7440447165,3.314569406712036e-08,fd
1.4458447991703682,615.0,0.8297321573278604,-2079947811.81714,2079947811.81714,5583582.524301591,3.294088237465452e-08,fd
1.4458447991703682,620.0,0.8305724606630347,-2127069297.842322,2127069297.842322,5588780.9638763275,3.27394771976927e-08,fd
1.4458447991703682,625.0,0.8314127817657327,-2174572445.279972,2174572445.279972,5593992.10134593,3.2541392023023625e-08,fd
1.4458447991703682,630.0,0.8322531199470643,-2222454910.743871,2222454910.743871,5599215.023633186,3.234654328211155e-08,fd
1.4458447991703682,635.0,0.8330934747092825,-2270714375.4508653,2270714375.4508653,5604448.864932652,3.215485022728377e-08,fd
1.4458447991703682,640.0,0.8339338467981988,-2319348540.1318464,2319348540.1318464,5609692.858204685,3.196623487720264e-08,fd
1.4458447991703682,645.0,0.8347742346220524,-2368355140.4071803,2368355140.4071803,5614946.150538024,3.1780621683653864e-08,fd
1.4458447991703682,650.0,0.8356146378406668,-2417731930.7174587,2417731930.7174587,5620207.9857608555,3.159793764914009e-08,fd
1.4458447991703682,655.0,0.8364550568974276,-2467476685.8188815,2467476685.8188815,5625477.67751761,3.141811219235359e-08,fd
1.4458447991703682,660.0,0.8372954914627264,-2517587207.4303894,2517587207.4303894,5630754.529563433,3.124107695944824e-08,fd
1.4458447991703682,665.0,0.8381359398776596,-2568061326.646515,2568061326.646515,5636037.808419263,3.106676570501099e-08,fd
1.4458447991703682,670.0,0.8389764034359201,-2618896883.7753487,2618896883.7753487,5641326.953471067,3.0895114448166525e-08,fd
1.4458447991703682,675.0,0.8398168805172621,-2670091755.168701,2670091755.168701,5646621.286321103,3.072606105670392e-08,fd
1.4458447991703682,680.0,0.8406573719699629,-2721643827.778828,2721643827.778828,5651920.27387585,3.055954546981461e-08,fd
1.4458447991703682,685.0,0.8414978762405231,-2773551021.811332,2773551021.811332,5657223.290061754,3.039550935485611e-08,fd
1.4458447991703682,690.0,0.8423383943001459,-2825811266.93234,2825811266.93234,5662529.853092963,3.02338963021276e-08,fd
1.4458447991703682,695.0,0.8431789247022072,-2878422525.700624,2878422525.700624,5667839.386825922,3.0074651492674385e-08,fd
1.4458447991703682,700.0,0.8440194680166342,-2931382771.8015504,2931382771.8015504,5673151.431985063,2.991772186669863e-08,fd
1.4458447991703682,705.0,0.8448600240684505,-2984690003.121613,2984690003.121613,5678465.513272772,2.9763055915938883e-08,fd
1.4458447991703682,710.0,0.8457005913453584,-3038342244.6021943,3038342244.6021943,5683781.112128824,2.961060359787016e-08,fd
1.4458447991703682,715.0,0.8465411709921828,-3092337527.9220934,3092337527.9220934,5689097.852246305,2.9460316477066934e-08,fd
1.4458447991703682,720.0,0.8473817622681484,-3146673913.943099,3146673913.943099,5694415.286621635,2.931214744463397e-08,fd
1.4458447991703682,725.0,0.8482223648242613,-3201349481.0578413,3201349481.0578413,5699733.003363466,2.9166050780054843e-08,fd
1.4458447991703682,730.0,0.8490629787233708,-3256362324.7284665,3256362324.7284665,5705050.62537499,2.9021982101123747e-08,fd
1.4458447991703682,735.0,0.8499036032753988,-3311710563.2517743,3311710563.2517743,5710367.756646485,2.887989826175875e-08,fd
1.4458447991703682,740.0,0.850744238806567,-3367392328.282908,3367392328.282908,5715684.061927235,2.8739757388906175e-08,fd
1.4458447991703682,745.0,0.8515848842977505,-3423405776.9707317,3423405776.9707317,5720999.1595736835,2.8601518730570985e-08,fd
1.4458447991703682,750.0,0.8524255403666334,-3479749075.9399486,3479749075.9399486,5726312.754838211,2.8465142749460052e-08,fd
1.4458447991703682,755.0,0.8532662068940218,-3536420413.5693693,3536420413.5693693,5731624.532679969,2.8330590975156804e-08,fd
1.4458447991703682,760.0,0.854106882391298,-3593418003.3564525,3593418003.3564525,5736934.130491917,2.8197825940960556e-08,fd
1.4458447991703682,765.0,0.8549475682757581,-3650740060.423703,3650740060.423703,5742241.325499794,2.8066811331975127e-08,fd
1.4458447991703682,770.0,0.8557882633863607,-3708384831.097667,3708384831.097667,5747545.79319956,2.793751171284508e-08,fd
1.4458447991703682,775.0,0.8566289676505958,-3766350572.719936,3766350572.719936,5752847.267982788,2.7809892652342233e-08,fd
1.4458447991703682,780.0,0.8574696814960778,-3824635556.505209,3824635556.505209,5758145.516185262,2.7683920664162567e-08,fd
1.4458447991703682,785.0,0.8583104039729723,-3883238077.8598685,3883238077.8598685,5763440.255110663,2.755956309911664e-08,fd
1.4458447991703682,790.0,0.8591511352601023,-3942156442.130985,3942156442.130985,5768731.2604263425,2.7436788218441818e-08,fd
1.4458447991703682,795.0,0.859991874783363,-4001388974.980541,4001388974.980541,5774018.285186006,2.7315565088538536e-08,fd
1.4458447991703682,800.0,0.8608326231294097,-4060934011.239793,4060934011.239793,5779301.140541456,2.7195863629582054e-08,fd
1.4458447991703682,805.0,0.8616733801399942,-4120789905.579688,4120789905.579688,5784579.614641548,2.7077654513385285e-08,fd
1.4458447991703682,810.0,0.8625141448919014,-4180955032.574601,4180955032.574601,5789853.4723080825,2.6960909139060774e-08,fd
1.4458447991703682,815.0,0.8633549176467533,-4241427775.12122,4241427775.12122,5795122.535992792,2.6845599683362216e-08,fd
1.4458447991703682,820.0,0.86419569790923,-4302206535.563111,4302206535.563111,5800386.604487499,2.6731699002774348e-08,fd
1.4458447991703682,825.0,0.8650364864009512,-4363289723.812062,4363289723.812062,5805645.53404195,2.6619180684850496e-08,fd
1.4458447991703682,830.0,0.8658772824259592,-4424675772.813014,4424675772.813014,5810899.129783596,2.6508018928712577e-08,fd
1.4458447991703682,835.0,0.8667180858486122,-4486363126.621149,4486363126.621149,5816147.226874803,2.6398188597900046e-08,fd
1.4458447991703682,840.0,0.8675588964369638,-4548350244.118978,4548350244.118978,5821389.663267039,2.6289665175929704e-08,fd
1.4458447991703682,845.0,0.8683997138627599,-4610635598.852344,4610635598.852344,5826626.279552292,2.618242474717616e-08,fd
1.4458447991703682,850.0,0.8692405390708646,-4673217670.381954,4673217670.381954,5831856.973337072,2.6076444025816145e-08,fd
1.4458447991703682,855.0,0.870081370875764,-4736094965.081179,4736094965.081179,5837081.562936109,2.5971700219088072e-08,fd
1.4458447991703682,860.0,0.8709222093650613,-4799265995.021872,4799265995.021872,5842299.923412812,2.5868171129218266e-08,fd
1.4458447991703682,865.0,0.8717630545461059,-4862729286.098073,4862729286.098073,5847511.932034509,2.57658350891115e-08,fd
1.4458447991703682,870.0,0.8726039063459897,-4926483377.873326,4926483377.873326,5852717.468153279,2.5664670946486748e-08,fd
1.4458447991703682,875.0,0.873444764611552,-4990526823.430623,4990526823.430623,5857916.41309224,2.556465804858e-08,fd
1.4458447991703682,880.0,0.8742856291093751,-5054858189.225006,5054858189.225006,5863108.6500364,2.5465776227390355e-08,fd
1.4458447991703682,885.0,0.8751265002385885,-5119476050.321874,5119476050.321874,5868294.091352649,2.5368005808324482e-08,fd
1.4458447991703682,890.0,0.8759673769004886,-5184379003.996232,5184379003.996232,5873472.596264508,2.527132752761733e-08,fd
1.4458447991703682,895.0,0.8768082600625464,-5249565646.507395,5249565646.507395,5878644.1078775255,2.517572263347275e-08,fd
1.4458447991703682,900.0,0.8776491491944012,-5315034596.04414,5315034596.04414,5883808.515966567,2.5081172758891738e-08,fd
1.4458447991703682,905.0,0.8784900436854364,-5380784483.464303,5380784483.464303,5888965.71168923,2.4987659955291288e-08,fd
1.4458447991703682,910.0,0.8793309443105105,-5446813942.378711,5446813942.378711,5894115.642586341,2.4895166725289817e-08,fd
1.4458447991703682,915.0,0.8801718503225738,-5513121628.25247,5513121628.25247,5899258.202473946,2.4803675921159226e-08,fd
1.4458447991703682,920.0,0.881012761635211,-5579706203.821404,5579706203.821404,5904393.313898458,2.4713170801181418e-08,fd
1.4458447991703682,925.0,0.8818536788427074,-5646566338.684281,5646566338.684281,5909520.928180306,2.4623635018410535e-08,fd
1.4458447991703682,930.0,0.8826946017422779,-5713700719.125971,5713700719.125971,5914640.97018795,2.4535052565876498e-08,fd
1.4458447991703682,935.0,0.8835355293140047,-5781108048.274645,5781108048.274645,5919753.33815281,2.444740776702844e-08,fd
1.4458447991703682,940.0,0.8843764627285399,-5848787025.343065,5848787025.343065,5924858.014218496,2.4360685353631386e-08,fd
1.4458447991703682,945.0,0.8852174008415704,-5916736376.377068,5916736376.377068,5929954.8984920345,2.4274870324840976e-08,fd
1.4458447991703682,950.0,0.8860583439584621,-5984954828.269008,5984954828.269008,5935043.947281034,2.4189948047519928e-08,fd
1.450266245219114,280.0,0.7765088335773846,53779470.799485885,0.0,5749686.382034859,,fd
1.450266245219114,285.0,0.7773427248271004,39801031.01921284,0.0,5737910.059428385,,fd
1.450266245219114,290.0,0.7781768696925884,25182858.006604478,0.0,5727024.846362007,,fd
1.450266245219114,295.0,0.779011255690826,9931139.292708896,0.0,5716973.016626959,,fd
1.450266245219114,300.0,0.7798458706949905,-5948053.96907889,5948053.96907889,5707701.38830287,6.213792370477572e-08,fd
1.450266245219114,305.0,0.7806807042928736,-22448763.970262278,22448763.970262278,5699161.042981785,6.111425851456996e-08,fd
1.450266245219114,310.0,0.781515745667567,-39565143.167851314,39565143.167851314,5691306.706220121,6.013135570441002e-08,fd
1.450266245219114,315.0,0.7823509852830133,-57291451.17169508,57291451.17169508,5684096.592243032,5.9186738625775794e-08,fd
1.450266245219114,320.0,0.7831864143269947,-75622051.60373186,75622051.60373186,5677492.035284498,5.827813145482276e-08,fd
1.450266245219114,325.0,0.784022024033739,-94551409.52815722,94551409.52815722,5671457.146996731,5.740343873090746e-08,fd
1.450266245219114,330.0,0.784857806493542,-114074088.18751852,114074088.18751852,5665958.656828479,5.656072798257727e-08,fd
1.450266245219114,335.0,0.7856937541269032,-134184746.47138017,134184746.47138017,5660965.638122039,5.5748213793517157e-08,fd
1.450266245219114,340.0,0.7865298598901311,-154878136.05009538,154878136.05009538,5656449.331771907,5.496424399529502e-08,fd
1.450266245219114,345.0,0.7873661166170581,-176149099.45419958,176149099.45419958,5652382.905180758,5.4207287079871864e-08,fd
1.450266245219114,350.0,0.7882025185360564,-197992565.86084035,197992565.86084035,5648741.437751617,5.347592178461248e-08,fd
1.450266245219114,355.0,0.7890390594277956,-220403550.6515828,220403550.6515828,5645501.59879689,5.276882660442825e-08,fd
1.450266245219114,360.0,0.7898757338021292,-243377151.7100299,243377151.7100299,5642641.62896034,5.2084771468372343e-08,fd
1.450266245219114,365.0,0.7907125357792963,-266908548.7217332,266908548.7217332,5640141.118303445,5.142260952119122e-08,fd
1.450266245219114,370.0,0.7915494605507601,-290992998.845025,290992998.845025,5637981.031889046,5.078127055455643e-08,fd
1.450266245219114,375.0,0.7923865035042319,-315625835.7775261,315625835.7775261,5636143.530355488,5.015975437424456e-08,fd
1.450266245219114,380.0,0.7932236598684468,-340802468.4342111,340802468.4342111,5634611.850475618,4.955712499800613e-08,fd
1.450266245219114,385.0,0.7940609252459045,-366518378.1278117,366518378.1278117,5633370.271265857,4.897250566291104e-08,fd
1.450266245219114,390.0,0.7948982955375834,-392769116.77441436,392769116.77441436,5632404.03241282,4.840507413563226e-08,fd
1.450266245219114,395.0,0.7957357671636406,-419550304.56727165,419550304.56727165,5631699.2840499375,4.785405853851677e-08,fd
1.450266245219114,400.0,0.796573335987801,-446857630.5153172,446857630.5153172,5631242.934994404,4.7318733246329906e-08,fd
1.450266245219114,405.0,0.7974109984420769,-474686848.4614257,474686848.4614257,5631022.690296204,4.6798415691717654e-08,fd
1.450266245219114,410.0,0.798248751395302,-503033775.6121135,503033775.6121135,5631026.986371398,4.629246314670803e-08,fd
1.450266245219114,415.0,0.7990865916614724,-531894292.0964669,531894292.0964669,5631244.902907449,4.580026971427031e-08,fd
1.450266245219114,420.0,0.7999245158000633,-561264340.0668384,561264340.0668384,5631666.104154717,4.5321263653475305e-08,fd
1.450266245219114,425.0,0.8007625212688385,-591139919.3414459,591139919.3414459,5632280.888687508,4.485490521007355e-08,fd
1.450266245219114,430.0,0.8016006052118049,-621517089.0226558,621517089.0226558,5633080.056311504,4.440068414278658e-08,fd
1.450266245219114,435.0,0.8024387649116983,-652391965.0474721,652391965.0474721,5634054.909455631,4.3958117795591806e-08,fd
1.450266245219114,440.0,0.8032769979103672,-683760718.5281274,683760718.5281274,5635197.230072084,4.3526749257373184e-08,fd
1.450266245219114,445.0,0.8041153014087687,-715619576.2152312,715619576.2152312,5636499.205395958,4.310614553931482e-08,fd
1.450266245219114,450.0,0.8049536734398414,-747964815.8839098,747964815.8839098,5637953.487682459,4.269589621476989e-08,fd
1.450266245219114,455.0,0.8057921115360767,-780792769.0296831,780792769.0296831,5639553.070155681,4.2295611724549914e-08,fd
1.450266245219114,460.0,0.8066306139064059,-814099816.2040606,814099816.2040606,5641291.349623064,4.1904922245272325e-08,fd
1.450266245219114,465.0,0.8074691784278483,-847882388.9788985,847882388.9788985,5643162.031485724,4.152347627849101e-08,fd
1.450266245219114,470.0,0.8083078027057042,-882136968.8247409,882136968.8247409,5645159.115290842,4.1150939526285465e-08,fd
1.450266245219114,475.0,0.809146485286555,-916860082.0924667,916860082.0924667,5647276.960854088,4.0786994022519064e-08,fd
1.450266245219114,480.0,0.8099852246137976,-952048302.3205903,952048302.3205903,5649510.196395419,4.0431336981189276e-08,fd
1.450266245219114,485.0,0.8108240183032468,-987698251.8692913,987698251.8692913,5651853.653952855,4.008367978772551e-08,fd
1.450266245219114,490.0,0.8116628651447374,-1023806594.1083835,1023806594.1083835,5654302.491241899,3.974374744946379e-08,fd
1.450266245219114,495.0,0.8125017636212257,-1060370037.5359982,1060370037.5359982,5656852.075648798,3.941127758992337e-08,fd
1.450266245219114,500.0,0.8133407115445817,-1097385336.3594577,1097385336.3594577,5659497.948357219,3.9086019677812056e-08,fd
1.450266245219114,505.0,0.8141797085257318,-1134849280.557765,1134849280.557765,5662235.975005336,3.8767734677343635e-08,fd
1.450266245219114,510.0,0.8150187519915151,-1172758709.7497985,1172758709.7497985,5665062.072097334,3.845619388688176e-08,fd
1.450266245219114,515.0,0.8158578412882083,-1211110497.112319,1211110497.112319,5667972.465063366,3.815117888619628e-08,fd
1.450266245219114,520.0,0.8166969752996672,-1249901557.424602,1249901557.424602,5670963.5219047405,3.785248067188829e-08,fd
1.450266245219114,525.0,0.8175361520429913,-1289128848.0762057,1289128848.0762057,5674031.71995191,3.755989910320887e-08,fd
1.450266245219114,530.0,0.8183753712389856,-1328789358.1369214,1328789358.1369214,5677173.7993566105,3.7273242726320485e-08,fd
1.450266245219114,535.0,0.8192146305407364,-1368880122.6963737,1368880122.6963737,5680386.517856883,3.699232788117254e-08,fd
1.450266245219114,540.0,0.8200539298377774,-1409398204.7704918,1409398204.7704918,5683666.911614313,3.671697877593753e-08,fd
1.450266245219114,545.0,0.820893267872948,-1450340708.3195932,1450340708.3195932,5687012.077198423,3.6447026703706744e-08,fd
1.450266245219114,550.0,0.8217326431112529,-1491704774.1854153,1491704774.1854153,5690419.220048922,3.618230977705463e-08,fd
1.450266245219114,555.0,0.8225720551053468,-1533487573.5843527,1533487573.5843527,5693885.730095216,3.592267272270223e-08,fd
1.450266245219114,560.0,0.8234115023133566,-1575686316.7907221,1575686316.7907221,5697409.044230504,3.5667966325339506e-08,fd
1.450266245219114,565.0,0.8242509843613142,-1618298242.7374916,1618298242.7374916,5700986.775863218,3.541804735375869e-08,fd
1.450266245219114,570.0,0.825090500281364,-1661320626.0538387,1661320626.0538387,5704616.604486986,3.5172778091771324e-08,fd
1.450266245219114,575.0,0.825930048976287,-1704750774.5242023,1704750774.5242023,5708296.298896073,3.4932026116546466e-08,fd
1.450266245219114,580.0,0.8267696292395644,-1748586028.462559,1748586028.462559,5712023.713927585,3.46956640460921e-08,fd
1.450266245219114,585.0,0.8276092411930934,-1792823753.4672127,1792823753.4672127,5715796.867767231,3.446356942851471e-08,fd
1.450266245219114,590.0,0.8284488830314998,-1837461354.91833,1837461354.91833,5719613.751672548,3.4235624216241346e-08,fd
1.450266245219114,595.0,0.8292885552871299,-1882496257.5764256,1882496257.5764256,5723472.568340001,3.4011714937273325e-08,fd
1.450266245219114,600.0,0.8301282556199573,-1927925929.624232,1927925929.624232,5727371.434538155,3.379173203183932e-08,fd
1.450266245219114,605.0,0.8309679845804825,-1973747854.7755818,1973747854.7755818,5731308.70048105,3.357557016397633e-08,fd
1.450266245219114,610.0,0.8318077413166505,-2019959552.2164266,2019959552.2164266,5735282.706215156,3.336312766785015e-08,fd
1.450266245219114,615.0,0.8326475245269773,-2066558571.7348413,2066558571.7348413,5739291.83301697,3.3154306464670395e-08,fd
1.450266245219114,620.0,0.8334873339624691,-2113542485.8060102,2113542485.8060102,5743334.582025188,3.294901202237422e-08,fd
1.450266245219114,625.0,0.8343271689728571,-2160908896.258185,2160908896.258185,5747409.491746139,3.2747153083063546e-08,fd
1.450266245219114,630.0,0.8351670285065957,-2208655433.9253726,2208655433.9253726,5751515.136183121,3.254864152130441e-08,fd
1.450266245219114,635.0,0.8360069131615767,-2256779747.6838975,2256779747.6838975,5755650.230915826,3.235339236205774e-08,fd
1.450266245219114,640.0,0.8368468211318563,-2305279524.816793,2305279524.816793,5759813.415940143,3.2161323344006986e-08,fd
1.450266245219114,645.0,0.8376867528137327,-2354152466.8709664,2354152466.8709664,5764003.496709662,3.1972355142256405e-08,fd
1.450266245219114,650.0,0.8385267067083353,-2403396310.536575,2403396310.536575,5768219.226948854,3.178641094863358e-08,fd
1.450266245219114,655.0,0.8393666835912644,-2453008805.2952285,2453008805.2952285,5772459.523241874,3.1603416661092747e-08,fd
1.450266245219114,660.0,0.8402066812854927,-2502987740.8232346,2502987740.8232346,5776723.193595745,3.142330040880921e-08,fd
1.450266245219114,665.0,0.8410467010021014,-2553330912.6328244,2553330912.6328244,5781009.260578759,3.124599289355792e-08,fd
1.450266245219114,670.0,0.8418867409915187,-2604036155.915127,2604036155.915127,5785316.635648033,3.107142685726334e-08,fd
1.450266245219114,675.0,0.842726801346221,-2655101319.152919,2655101319.152919,5789644.36153109,3.0899537318782875e-08,fd
1.450266245219114,680.0,0.843566881337025,-2706524278.270773,2706524278.270773,5793991.475854099,3.073026130797799e-08,fd
1.450266245219114,685.0,0.8444069810514395,-2758302927.207926,2758302927.207926,5798357.0914576,3.056353789065972e-08,fd
1.450266245219114,690.0,0.8452470997633384,-2810435186.6806006,2810435186.6806006,5802740.31408995,3.039930798572289e-08,fd
1.450266245219114,695.0,0.84608723703456,-2862918997.6998734,2862918997.6998734,5807140.295749862,3.023751436162181e-08,fd
1.450266245219114,700.0,0.8469273927349691,-2915752321.0578465,2915752321.0578465,5811556.233889607,3.0078101565146956e-08,fd
1.450266245219114,705.0,0.8477675659248086,-2968933143.4595547,2968933143.4595547,5815987.3162046,2.99210157865458e-08,fd
1.450266245219114,710.0,0.8486077565532439,-3022459467.393672,3022459467.393672,5820432.801472353,2.976620489708639e-08,fd
1.450266245219114,715.0,0.8494479643447262,-3076329317.2231536,3076329317.2231536,5824891.964442365,2.9613618319877457e-08,fd
1.450266245219114,720.0,0.8502881887989916,-3130540738.9311266,3130540738.9311266,5829364.095103112,2.94632069720888e-08,fd
1.450266245219114,725.0,0.8511284297759698,-3185091796.3513446,3185091796.3513446,5833848.525292412,2.9314923242148085e-08,fd
1.450266245219114,730.0,0.8519686869269274,-3239980574.2439475,3239980574.2439475,5838344.600803328,2.9168720903549356e-08,fd
1.450266245219114,735.0,0.8528089596944669,-3295205178.054607,3295205178.054607,5842851.6807501875,2.9024555064448878e-08,fd
1.450266245219114,740.0,0.8536492479094737,-3350763730.005967,3350763730.005967,5847369.164333204,2.8882382151111064e-08,fd
1.450266245219114,745.0,0.8544895512102212,-3406654372.334857,3406654372.334857,5851896.46297368,2.874215982916531e-08,fd
1.450266245219114,750.0,0.8553298690423699,-3462875267.0636363,3462875267.0636363,5856432.9997643065,2.8603846959501846e-08,fd
1.450266245219114,755.0,0.8561702012679522,-3519424591.9494,3519424591.9494,5860978.236374613,2.8467403586997815e-08,fd
1.450266245219114,760.0,0.8570105481854365,-3576300540.0051994,3576300540.0051994,5865531.672652186,2.8332790898947195e-08,fd
1.450266245219114,765.0,0.8578509086987609,-3633501330.81444,3633501330.81444,5870092.763834471,2.8199971093729683e-08,fd
1.450266245219114,770.0,0.8586912827612966,-3691025194.9063816,3691025194.9063816,5874661.029853512,2.8068907467090825e-08,fd
1.450266245219114,775.0,0.8595316707909397,-3748870377.059353,3748870377.059353,5879236.027592973,2.7939564344337108e-08,fd
1.450266245219114,780.0,0.8603720718030303,-3807035148.095594,3807035148.095594,5883817.267977277,2.7811906955624147e-08,fd
1.450266245219114,785.0,0.8612124852694089,-3865517792.781536,3865517792.781536,5888404.298027414,2.7685901494366715e-08,fd
1.450266245219114,790.0,0.8620529117755522,-3924316605.169101,3924316605.169101,5892996.728157092,2.756151511431205e-08,fd
1.450266245219114,795.0,0.8628933504963563,-3983429904.8601494,3983429904.8601494,5897594.121638102,2.743871578040954e-08,fd
1.450266245219114,800.0,0.8637338017364047,-4042856020.1378236,4042856020.1378236,5902196.104506433,2.73174723582276e-08,fd
1.450266245219114,805.0,0.8645742650227612,-4102593300.308809,4102593300.308809,5906802.282529162,2.719775449765724e-08,fd
1.450266245219114,810.0,0.8654147397380305,-4162640111.375279,4162640111.375279,5911412.268439242,2.707953263595992e-08,fd
1.450266245219114,815.0,0.8662552257774946,-4222994831.3861775,4222994831.3861775,5916025.709308246,2.6962778000706842e-08,fd
1.450266245219114,820.0,0.8670957235691781,-4283655849.9834943,4283655849.9834943,5920642.286358819,2.6847462584298137e-08,fd
1.450266245219114,825.0,0.8679362320984223,-4344621581.677396,4344621581.677396,5925261.63163252,2.67335590349993e-08,fd
1.450266245219114,830.0,0.8687767515444604,-4405890447.696199,4405890447.696199,5929883.438473906,2.6621040747954345e-08,fd
1.450266245219114,835.0,0.8696172819741688,-4467460884.635584,4467460884.635584,5934507.405961429,2.650988178598686e-08,fd
1.450266245219114,840.0,0.8704578226648649,-4529331349.031538,4529331349.031538,5939133.21088054,2.6400056830974294e-08,fd
1.450266245219114,845.0,0.8712983741278864,-4591500303.07469,4591500303.07469,5943760.590791991,2.6291541246935046e-08,fd
1.450266245219114,850.0,0.8721389354078105,-4653966233.308835,4653966233.308835,5948389.232721558,2.6184310949658606e-08,fd
1.450266245219114,855.0,0.8729795067992862,-4716727631.382423,4716727631.382423,5953018.884112716,2.6078342498264938e-08,fd
1.450266245219114,860.0,0.8738200878074027,-4779783008.232997,4779783008.232997,5957649.269232638,2.5973612994569646e-08,fd
1.450266245219114,865.0,0.8746606792194236,-4843130879.133585,4843130879.133585,5962280.172528006,2.5870100147078842e-08,fd
1.450266245219114,870.0,0.8755012789372447,-4906769793.474329,4906769793.474329,5966911.271200272,2.57677820925301e-08,fd
1.450266245219114,875.0,0.8763418889500466,-4970698284.336684,4970698284.336684,5971542.413886245,2.5666637648334987e-08,fd
